species_strain	species	num_gene	num_strain_sample	sum_strain_depth	species_gene_frac	log_selected_gene_depth_ratio_std	num_geno_positions
102155_1	102155	2718	10	8.016252289906157	0.9813302217036172	0.1732735359014624	34723
102155_3	102155	2689	15	14.045495953486633	0.9906651108518086	0.1739149691641654	3031
102155_32	102155	2660	23	14.018656711389031	0.9824970828471412	0.1670271411885182	5604
102155_4	102155	2739	4	6.073504096336547	0.9766627771295217	0.1861840868275605	2895
102155_5	102155	2795	5	6.4685982363542855	0.9929988331388564	0.1830157359022324	1996
102160_2	102160	1734	17	22.12827842350296	0.9991356957649092	0.0968838845050492	15649
102160_4	102160	1713	17	7.840081616429525	0.986171132238548	0.122068679612106	15488
102160_5	102160	1661	10	50.94010128465364	0.9904926534140016	0.0913156003405486	2525
102163_0	102163	1770	10	17.712569879233026	0.9831410825199643	0.1814650238897931	15851
102163_2	102163	1705	18	132.45675230168357	0.9937888198757764	0.1859002824346621	14399
102163_20	102163	1702	8	6.814720011200066	0.9600709849157054	0.1965970944141774	1394
102191_0	102191	1420	7	8.591542335531486	0.9880694143167028	0.1673167429201702	13174
102191_1	102191	1527	19	50.81986351013091	0.9967462039045552	0.1563426918414774	13591
102191_2	102191	1484	10	250.98740870896168	0.9989154013015183	0.1440112735977709	11686
102191_26	102191	1516	13	27.300083999160687	0.9934924078091106	0.1601024176935647	4577
102191_28	102191	1526	8	11.39239027881951	0.9913232104121475	0.1527564454535358	2797
102191_4	102191	1420	4	4.272516401777087	0.9739696312364424	0.1746445959919003	13400
102194_1	102194	2416	10	244.70961235053107	1.0	0.1063697401650696	29066
102194_9	102194	2353	3	4.402353081542787	0.994661921708185	0.1579633427840903	27115
102218_0	102218	2752	9	62.560366041958105	0.9890859481582538	0.1183294449682212	128964
102218_2	102218	2657	7	36.67662148621503	0.984993178717599	0.1115248426269045	129806
102224_0	102224	2244	13	25.61617732733001	0.9573170731707316	0.161504952657895	49000
102267_0	102267	4899	6	7.1159491954104	0.9934722570926438	0.1181233720548651	37480
102267_1	102267	5925	15	14.894161823861875	0.9997489329651016	0.116795996695739	38089
102270_5	102270	4046	1	5.316393262922878	0.9981060606060606	0.1508963927121639	75844
102272_0	102272	3778	12	260.42882916304546	0.9969727547931384	0.1932005213440815	2132
102272_1	102272	3343	9	444.19596488226847	0.9959636730575177	0.1910257840664735	2322
