library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
HSM7J4KA_G110325	HSM7J4KA	metagenomics		20645138.0	HSM7J4KA_G110325
HSMA33OP_G111884	HSMA33OP	metagenomics		26208326.0	HSMA33OP_G111884
HSMA33OR_G110345	HSMA33OR	metagenomics		15219119.0	HSMA33OR_G110345
HSMA33OT_G110346	HSMA33OT	metagenomics		15246158.0	HSMA33OT_G110346
HSMA33OV_G110351	HSMA33OV	metagenomics		18372303.0	HSMA33OV_G110351
HSMA33OX_G111907	HSMA33OX	metagenomics		16479967.0	HSMA33OX_G111907
HSMA33OZ_G110349	HSMA33OZ	metagenomics		23731549.0	HSMA33OZ_G110349
HSMA33MA_G110277	HSMA33MA	metagenomics		19063128.0	HSMA33MA_G110277
HSMA33MC_G111851	HSMA33MC	metagenomics		18936987.0	HSMA33MC_G111851
HSMA33ME_G110278	HSMA33ME	metagenomics		21622981.0	HSMA33ME_G110278
HSMA33MG_G110279	HSMA33MG	metagenomics		13585449.0	HSMA33MG_G110279
HSMA33MI_G111838	HSMA33MI	metagenomics		18399606.0	HSMA33MI_G111838
HSMA33MK_G110275	HSMA33MK	metagenomics		21423379.0	HSMA33MK_G110275
HSM7J4J7_G110296	HSM7J4J7	metagenomics		17920088.0	HSM7J4J7_G110296
HSM7J4J9_G111871	HSM7J4J9	metagenomics		15834316.0	HSM7J4J9_G111871
HSM7J4JD_G110332	HSM7J4JD	metagenomics		24693276.0	HSM7J4JD_G110332
HSM7J4JF_G111891	HSM7J4JF	metagenomics		24092979.0	HSM7J4JF_G111891
HSMA33NA_G110343	HSMA33NA	metagenomics		19553551.0	HSMA33NA_G110343
HSMA33NC_G111882	HSMA33NC	metagenomics		18317749.0	HSMA33NC_G111882
HSMA33NG_P_G95728	HSMA33NG_P	metagenomics	6.0	13113592.0	HSMA33NG_G95728
HSMA33KE_G110347	HSMA33KE	metagenomics		15465850.0	HSMA33KE_G110347
HSMA33KM_G111874	HSMA33KM	metagenomics		18542385.0	HSMA33KM_G111874
HSMA33KO_G111844	HSMA33KO	metagenomics		13555003.0	HSMA33KO_G111844
HSMA33PX_G111839	HSMA33PX	metagenomics		16017917.0	HSMA33PX_G111839
HSMA33PZ_G110276	HSMA33PZ	metagenomics		22574251.0	HSMA33PZ_G110276
HSMA33Q6_G110376	HSMA33Q6	metagenomics		13704521.0	HSMA33Q6_G110376
HSM7J4LP_G110408	HSM7J4LP	metagenomics		16559660.0	HSM7J4LP_G110408
HSM7J4JH_G110411	HSM7J4JH	metagenomics		13909890.0	HSM7J4JH_G110411
HSM7J4JJ_G110413	HSM7J4JJ	metagenomics		18155047.0	HSM7J4JJ_G110413
HSM7J4JN_G110434	HSM7J4JN	metagenomics		10648339.0	HSM7J4JN_G110434
HSM7J4JP_G111893	HSM7J4JP	metagenomics		15812724.0	HSM7J4JP_G111893
HSMA33NO_G110425	HSMA33NO	metagenomics		17956852.0	HSMA33NO_G110425
HSMA33NQ_G110427	HSMA33NQ	metagenomics		14747009.0	HSMA33NQ_G110427
HSMA33KQ_G111906	HSMA33KQ	metagenomics		14414359.0	HSMA33KQ_G111906
HSMA33KS_G111911	HSMA33KS	metagenomics		22719627.0	HSMA33KS_G111911
HSMA33KU_G110391	HSMA33KU	metagenomics		15465444.0	HSMA33KU_G110391
HSMA33L1_G110386	HSMA33L1	metagenomics		16237653.0	HSMA33L1_G110386
HSMA33PL_G110387	HSMA33PL	metagenomics		14761202.0	HSMA33PL_G110387
HSMA33PN_G111840	HSMA33PN	metagenomics		18011040.0	HSMA33PN_G111840
HSM7J4JT_P_G95719	HSM7J4JT_P	metagenomics	6.0	18171190.0	HSM7J4JT_G95719
HSM7J4NO_G110432	HSM7J4NO	metagenomics		23879523.0	HSM7J4NO_G110432
HSM7J4NS_G110436	HSM7J4NS	metagenomics		18503762.0	HSM7J4NS_G110436
HSM7J4NU_G110421	HSM7J4NU	metagenomics		20306994.0	HSM7J4NU_G110421
HSMA33OD_G110438	HSMA33OD	metagenomics		16208858.0	HSMA33OD_G110438
HSMA33OJ_G110390	HSMA33OJ	metagenomics		20631969.0	HSMA33OJ_G110390
HSMA33OL_G111853	HSMA33OL	metagenomics		21092405.0	HSMA33OL_G111853
HSMA33LX_G111847	HSMA33LX	metagenomics		22297815.0	HSMA33LX_G111847
HSMA33LZ_G111849	HSMA33LZ	metagenomics		24920125.0	HSMA33LZ_G111849
HSMA33M2_G110371	HSMA33M2	metagenomics		12130977.0	HSMA33M2_G110371
HSMA33M8_G110377	HSMA33M8	metagenomics		15412110.0	HSMA33M8_G110377
HSM7J4JV_P_G95725	HSM7J4JV_P	metagenomics	6.0	9714510.0	HSM7J4JV_G95725
HSMA33MX_G111886	HSMA33MX	metagenomics		25674068.0	HSMA33MX_G111886
HSMA33MZ_G110423	HSMA33MZ	metagenomics		13438908.0	HSMA33MZ_G110423
HSMA33N4_G111897	HSMA33N4	metagenomics		15720058.0	HSMA33N4_G111897
HSMA33IO_G111909	HSMA33IO	metagenomics		15846228.0	HSMA33IO_G111909
HSMA33IS_G111858	HSMA33IS	metagenomics		15684244.0	HSMA33IS_G111858
HSMA33RD_G110374	HSMA33RD	metagenomics		21284659.0	HSMA33RD_G110374
HSMA33RF_G110378	HSMA33RF	metagenomics		23369129.0	HSMA33RF_G110378
HSMA33IE_G110422	HSMA33IE	metagenomics		10982254.0	HSMA33IE_G110422
HSMA33IG_G111898	HSMA33IG	metagenomics		15894761.0	HSMA33IG_G111898
HSMA33IK_G110444	HSMA33IK	metagenomics		12960453.0	HSMA33IK_G110444
HSMA33LP_G111852	HSMA33LP	metagenomics		22494700.0	HSMA33LP_G111852
HSMA33QY_G110384	HSMA33QY	metagenomics		8976487.0	HSMA33QY_G110384
HSMA33R1_G111841	HSMA33R1	metagenomics		18372897.0	HSMA33R1_G111841
HSMA33R5_G110373	HSMA33R5	metagenomics		17905389.0	HSMA33R5_G110373
HSMA33R7_G111859	HSMA33R7	metagenomics		16610826.0	HSMA33R7_G111859
HSMA33R9_G111842	HSMA33R9	metagenomics		8363549.0	HSMA33R9_G111842
HSMA33S4_G111836	HSMA33S4	metagenomics		12652138.0	HSMA33S4_G111836
HSMA33NW_G111879	HSMA33NW	metagenomics		13199117.0	HSMA33NW_G111879
HSMA33P2_P_G95796	HSMA33P2_P	metagenomics	6.0	15251527.0	HSMA33P2_G95796
HSMA33P6_G110437	HSMA33P6	metagenomics		13194278.0	HSMA33P6_G110437
HSMA33IA_G110439	HSMA33IA	metagenomics		22125327.0	HSMA33IA_G110439
HSMA33IC_G110445	HSMA33IC	metagenomics		18419007.0	HSMA33IC_G110445
HSMA33LB_G110385	HSMA33LB	metagenomics		12843408.0	HSMA33LB_G110385
HSMA33LH_G110389	HSMA33LH	metagenomics		5408062.0	HSMA33LH_G110389
HSMA33LH_TR_H4044C12_MGX	HSMA33LH_TR	metagenomics		11716086.0	HSMA33LH_H4044C12_MGX
HSMA33LJ_G110383	HSMA33LJ	metagenomics		20067089.0	HSMA33LJ_G110383
HSMA33RR_G111835	HSMA33RR	metagenomics		22980757.0	HSMA33RR_G111835
HSMA33RT_G110379	HSMA33RT	metagenomics		16366011.0	HSMA33RT_G110379
HSMA33RX_G110382	HSMA33RX	metagenomics		24121964.0	HSMA33RX_G110382
HSMA33RX_TR_H4044C21_MGX	HSMA33RX_TR	metagenomics		15502133.0	HSMA33RX_H4044C21_MGX
HSMA33NY_G111885	HSMA33NY	metagenomics		14730838.0	HSMA33NY_G111885
HSMA33J1_P_G95729	HSMA33J1_P	metagenomics	6.0	9516147.0	HSMA33J1_G95729
HSMA33J3_G110443	HSMA33J3	metagenomics		23072281.0	HSMA33J3_G110443
HSMA33J5_G110446	HSMA33J5	metagenomics		18087677.0	HSMA33J5_G110446
HSMA33J7_G111910	HSMA33J7	metagenomics		13856506.0	HSMA33J7_G111910
HSMA33J9_G111850	HSMA33J9	metagenomics		14306208.0	HSMA33J9_G111850
HSMA33MS_G110388	HSMA33MS	metagenomics		17693387.0	HSMA33MS_G110388
HSMA33QM_G111848	HSMA33QM	metagenomics		21991889.0	HSMA33QM_G111848
HSMA33QO_G110372	HSMA33QO	metagenomics		19231111.0	HSMA33QO_G110372
HSMA33SE_G111837	HSMA33SE	metagenomics		22389029.0	HSMA33SE_G111837
HSMA33SG_G110380	HSMA33SG	metagenomics		8320892.0	HSMA33SG_G110380
HSMA33SI_G110381	HSMA33SI	metagenomics		15615370.0	HSMA33SI_G110381
HSMA33SK_G110375	HSMA33SK	metagenomics		16856422.0	HSMA33SK_G110375
MSM5LLDI_G109894	MSM5LLDI	metagenomics		21442133.0	MSM5LLDI_G109894
MSM5LLDK_G109895	MSM5LLDK	metagenomics		18119024.0	MSM5LLDK_G109895
MSM5LLDM_G109893	MSM5LLDM	metagenomics		15655062.0	MSM5LLDM_G109893
MSM5LLDQ_G109891	MSM5LLDQ	metagenomics		16975489.0	MSM5LLDQ_G109891
MSM5LLDS_G109979	MSM5LLDS	metagenomics		17085232.0	MSM5LLDS_G109979
MSM5LLDU_G109892	MSM5LLDU	metagenomics		73588.0	MSM5LLDU_G109892
MSM5LLHX_P_G79890	MSM5LLHX_P	metagenomics	6.0	19419503.0	MSM5LLHX_G79890
MSM5LLI2_P_G79905	MSM5LLI2_P	metagenomics	6.0	22332764.0	MSM5LLI2_G79905
MSM5LLI8_P_G79927	MSM5LLI8_P	metagenomics	6.0	33823156.0	MSM5LLI8_G79927
MSM5LLI6_P_G79936	MSM5LLI6_P	metagenomics	6.0	23345481.0	MSM5LLI6_G79936
MSM5LLI4_P_G79967	MSM5LLI4_P	metagenomics	6.0	19036442.0	MSM5LLI4_G79967
MSM5LLHQ_P_G79980	MSM5LLHQ_P	metagenomics	6.0	20561516.0	MSM5LLHQ_G79980
MSM5LLD6_P_G80059	MSM5LLD6_P	metagenomics	6.0	19557577.0	MSM5LLD6_G80059
MSM5LLDC_G109984	MSM5LLDC	metagenomics		18645807.0	MSM5LLDC_G109984
MSM5LLDE_G110752	MSM5LLDE	metagenomics		6209772.0	MSM5LLDE_G110752
MSM5LLDA_G109959	MSM5LLDA	metagenomics		21136008.0	MSM5LLDA_G109959
MSM6J2LB_G109967	MSM6J2LB	metagenomics		16218827.0	MSM6J2LB_G109967
MSM5FZ9N_P_G79886	MSM5FZ9N_P	metagenomics	6.0	17168439.0	MSM5FZ9N_G79886
MSM5LLE3_P_G79973	MSM5LLE3_P	metagenomics	6.0	14667063.0	MSM5LLE3_G79973
MSM5LLE9_P_G79999	MSM5LLE9_P	metagenomics	3.0	2275981.0	MSM5LLE9_G79999
MSM5FZ9X_P_G79888	MSM5FZ9X_P	metagenomics	6.0	12311754.0	MSM5FZ9X_G79888
MSM5FZA2_P_G79897	MSM5FZA2_P	metagenomics	6.0	13738281.0	MSM5FZA2_G79897
MSM5ZOJY_P_G79908	MSM5ZOJY_P	metagenomics	6.0	17734789.0	MSM5ZOJY_G79908
MSM633FF_P_G79920	MSM633FF_P	metagenomics	6.0	2477246.0	MSM633FF_G79920
CSM5LLGB_P_G79940	CSM5LLGB_P	metagenomics	3.0	19854186.0	CSM5LLGB_G79940
MSM5LLGH_P_G79962	MSM5LLGH_P	metagenomics	6.0	19111078.0	MSM5LLGH_G79962
MSM5LLGF_P_G80032	MSM5LLGF_P	metagenomics	3.0	17878688.0	MSM5LLGF_G80032
MSM5LLGD_P_G80004	MSM5LLGD_P	metagenomics	6.0	21348803.0	MSM5LLGD_G80004
MSM5LLGJ_P_G80069	MSM5LLGJ_P	metagenomics	6.0	23058479.0	MSM5LLGJ_G80069
MSM5LLGL_G110750	MSM5LLGL	metagenomics		23099984.0	MSM5LLGL_G110750
MSM6J2IQ_G109985	MSM6J2IQ	metagenomics		19870544.0	MSM6J2IQ_G109985
MSM6J2IY_G110742	MSM6J2IY	metagenomics		34563941.0	MSM6J2IY_G110742
MSM6J2J1_G110726	MSM6J2J1	metagenomics		16479658.0	MSM6J2J1_G110726
MSM6J2QR_G109952	MSM6J2QR	metagenomics		17734773.0	MSM6J2QR_G109952
MSM5LLHR_P_G79887	MSM5LLHR_P	metagenomics	6.0	19758485.0	MSM5LLHR_G79887
MSM5LLIE_P_G79902	MSM5LLIE_P	metagenomics	6.0	13534118.0	MSM5LLIE_G79902
MSM5LLIG_P_G79911	MSM5LLIG_P	metagenomics	6.0	3547486.0	MSM5LLIG_G79911
MSM5LLIK_P_G79947	MSM5LLIK_P	metagenomics	6.0	20288368.0	MSM5LLIK_G79947
MSM5LLIM_P_G79964	MSM5LLIM_P	metagenomics	3.0	21467372.0	MSM5LLIM_G79964
MSM5LLEP_G109983	MSM5LLEP	metagenomics		19834491.0	MSM5LLEP_G109983
MSM5LLER_G110747	MSM5LLER	metagenomics		18299619.0	MSM5LLER_G110747
MSM6J2LT_G110743	MSM6J2LT	metagenomics		20677925.0	MSM6J2LT_G110743
MSM5LLHV_P_G79910	MSM5LLHV_P	metagenomics	6.0	15210936.0	MSM5LLHV_G79910
MSM5LLIC_P_G79907	MSM5LLIC_P	metagenomics	6.0	18539898.0	MSM5LLIC_G79907
MSM5LLHE_P_G79931	MSM5LLHE_P	metagenomics	6.0	842834.0	MSM5LLHE_G79931
MSM5LLHG_P_G79965	MSM5LLHG_P	metagenomics	6.0	16322568.0	MSM5LLHG_G79965
MSM5LLHI_P_G80022	MSM5LLHI_P	metagenomics	6.0	18995951.0	MSM5LLHI_G80022
MSM5LLHO_P_G80036	MSM5LLHO_P	metagenomics	6.0	20661859.0	MSM5LLHO_G80036
MSM6J2J3_G109986	MSM6J2J3	metagenomics		11442331.0	MSM6J2J3_G109986
MSM6J2J5_G109960	MSM6J2J5	metagenomics		14949099.0	MSM6J2J5_G109960
MSM6J2JB_G110740	MSM6J2JB	metagenomics		7788459.0	MSM6J2JB_G110740
MSM6J2JD_G109941	MSM6J2JD	metagenomics		14777702.0	MSM6J2JD_G109941
MSM6J2PK_G109970	MSM6J2PK	metagenomics		17104586.0	MSM6J2PK_G109970
MSM6J2PM_G110737	MSM6J2PM	metagenomics		21940981.0	MSM6J2PM_G110737
MSM5LLIQ_P_G79904	MSM5LLIQ_P	metagenomics	6.0	24862948.0	MSM5LLIQ_G79904
MSM5LLFK_P_G79917	MSM5LLFK_P	metagenomics	3.0	13926329.0	MSM5LLFK_G79917
MSM5LLFM_P_G79935	MSM5LLFM_P	metagenomics	6.0	10819576.0	MSM5LLFM_G79935
MSM5LLFO_P_G79953	MSM5LLFO_P	metagenomics	6.0	17809155.0	MSM5LLFO_G79953
MSM5LLFU_P_G79987	MSM5LLFU_P	metagenomics	3.0	13484157.0	MSM5LLFU_G79987
MSM6J2HB_G109982	MSM6J2HB	metagenomics		9791.0	MSM6J2HB_G109982
MSM6J2HD_G110751	MSM6J2HD	metagenomics		10991837.0	MSM6J2HD_G110751
MSM6J2HF_G110745	MSM6J2HF	metagenomics		15714296.0	MSM6J2HF_G110745
MSM6J2HH_G110748	MSM6J2HH	metagenomics		21203282.0	MSM6J2HH_G110748
MSM6J2HJ_G110738	MSM6J2HJ	metagenomics		14349331.0	MSM6J2HJ_G110738
MSM6J2HL_G110741	MSM6J2HL	metagenomics		12970708.0	MSM6J2HL_G110741
MSM6J2OH_G110727	MSM6J2OH	metagenomics		11731776.0	MSM6J2OH_G110727
MSM6J2OJ_G110744	MSM6J2OJ	metagenomics		24294173.0	MSM6J2OJ_G110744
MSM6J2OL_G110753	MSM6J2OL	metagenomics		20807898.0	MSM6J2OL_G110753
MSM6J2ON_G110754	MSM6J2ON	metagenomics		12713293.0	MSM6J2ON_G110754
MSM6J2OP_G109973	MSM6J2OP	metagenomics		21349132.0	MSM6J2OP_G109973
MSM79HEA_G110664	MSM79HEA	metagenomics		21912760.0	MSM79HEA_G110664
MSM5LLIS_P_G79919	MSM5LLIS_P	metagenomics	6.0	17613742.0	MSM5LLIS_G79919
MSM5LLH2_P_G79941	MSM5LLH2_P	metagenomics	6.0	14593216.0	MSM5LLH2_G79941
MSM5LLH4_P_G79960	MSM5LLH4_P	metagenomics	3.0	25603288.0	MSM5LLH4_G79960
MSM5LLH8_P_G80003	MSM5LLH8_P	metagenomics	3.0	17909583.0	MSM5LLH8_G80003
MSM5LLHA_P_G80053	MSM5LLHA_P	metagenomics	3.0	11610450.0	MSM5LLHA_G80053
MSM5LLHC_G109955	MSM5LLHC	metagenomics		17518458.0	MSM5LLHC_G109955
MSM6J2KC_G109957	MSM6J2KC	metagenomics		18628491.0	MSM6J2KC_G109957
MSM6J2KE_G109964	MSM6J2KE	metagenomics		13590862.0	MSM6J2KE_G109964
MSM6J2KM_G109944	MSM6J2KM	metagenomics		13832438.0	MSM6J2KM_G109944
MSM6J2R2_G109953	MSM6J2R2	metagenomics		19726880.0	MSM6J2R2_G109953
MSM6J2R8_G109968	MSM6J2R8	metagenomics		17995676.0	MSM6J2R8_G109968
MSM6J2RA_G110736	MSM6J2RA	metagenomics		16312605.0	MSM6J2RA_G110736
MSM6J2RC_G109901	MSM6J2RC	metagenomics		20269043.0	MSM6J2RC_G109901
MSM5LLFG_P_G79916	MSM5LLFG_P	metagenomics	6.0	10929682.0	MSM5LLFG_G79916
MSM5LLGN_P_G79934	MSM5LLGN_P	metagenomics	6.0	20985669.0	MSM5LLGN_G79934
MSM5LLGR_P_G79974	MSM5LLGR_P	metagenomics	3.0	17074239.0	MSM5LLGR_G79974
MSM6J2IE_G109981	MSM6J2IE	metagenomics		14161960.0	MSM6J2IE_G109981
MSM6J2IG_G110746	MSM6J2IG	metagenomics		13594154.0	MSM6J2IG_G110746
MSM6J2II_G110749	MSM6J2II	metagenomics		9018484.0	MSM6J2II_G110749
MSM6J2IK_G110739	MSM6J2IK	metagenomics		16925297.0	MSM6J2IK_G110739
MSM6J2IM_G110725	MSM6J2IM	metagenomics		12217059.0	MSM6J2IM_G110725
MSM6J2IO_G109943	MSM6J2IO	metagenomics		16249731.0	MSM6J2IO_G109943
MSM6J2Q3_G109951	MSM6J2Q3	metagenomics		13717498.0	MSM6J2Q3_G109951
MSM6J2Q5_G111283	MSM6J2Q5	metagenomics		19650700.0	MSM6J2Q5_G111283
MSM6J2Q7_G111281	MSM6J2Q7	metagenomics		19760417.0	MSM6J2Q7_G111281
MSM6J2Q9_G111290	MSM6J2Q9	metagenomics		15658501.0	MSM6J2Q9_G111290
MSM6J2QB_G111303	MSM6J2QB	metagenomics		16218023.0	MSM6J2QB_G111303
MSM6J2QD_G109975	MSM6J2QD	metagenomics		13600469.0	MSM6J2QD_G109975
MSM79H63_G111337	MSM79H63	metagenomics		18505931.0	MSM79H63_G111337
MSM79H65_G111338	MSM79H65	metagenomics		18789752.0	MSM79H65_G111338
MSM79H67_G111330	MSM79H67	metagenomics		9560860.0	MSM79H67_G111330
MSM79H69_G111363	MSM79H69	metagenomics		15268910.0	MSM79H69_G111363
MSM79H6B_G111327	MSM79H6B	metagenomics		21196771.0	MSM79H6B_G111327
MSM5LLF2_P_G95732	MSM5LLF2_P	metagenomics	6.0	5778537.0	MSM5LLF2_G95732
MSM5LLF4_G109956	MSM5LLF4	metagenomics		9081852.0	MSM5LLF4_G109956
MSM5LLF6_G111293	MSM5LLF6	metagenomics		20819398.0	MSM5LLF6_G111293
MSM5LLF8_G111300	MSM5LLF8	metagenomics		11244677.0	MSM5LLF8_G111300
MSM6J2LH_G111298	MSM6J2LH	metagenomics		11480299.0	MSM6J2LH_G111298
MSM6J2LJ_G109942	MSM6J2LJ	metagenomics		17273371.0	MSM6J2LJ_G109942
MSM6J2LL_G109950	MSM6J2LL	metagenomics		14754951.0	MSM6J2LL_G109950
MSM6J2LN_G111296	MSM6J2LN	metagenomics		22183894.0	MSM6J2LN_G111296
MSM6J2LR_G111289	MSM6J2LR	metagenomics		18767791.0	MSM6J2LR_G111289
MSM6J2MB_G109969	MSM6J2MB	metagenomics		14589937.0	MSM6J2MB_G109969
MSM6J2MD_G111302	MSM6J2MD	metagenomics		23128523.0	MSM6J2MD_G111302
MSM6J2MF_G111285	MSM6J2MF	metagenomics		19852228.0	MSM6J2MF_G111285
MSM6J2MH_G109896	MSM6J2MH	metagenomics		18844955.0	MSM6J2MH_G109896
MSM6J2MJ_G109902	MSM6J2MJ	metagenomics		9103253.0	MSM6J2MJ_G109902
MSM6J2ML_G111341	MSM6J2ML	metagenomics		14694752.0	MSM6J2ML_G111341
MSM79HBN_G111348	MSM79HBN	metagenomics		10883633.0	MSM79HBN_G111348
MSM79HBP_G111353	MSM79HBP	metagenomics		12443036.0	MSM79HBP_G111353
MSM79HBR_G111344	MSM79HBR	metagenomics		17800426.0	MSM79HBR_G111344
MSM79HBT_G111350	MSM79HBT	metagenomics		10073567.0	MSM79HBT_G111350
MSM79HBV_G111369	MSM79HBV	metagenomics		10505864.0	MSM79HBV_G111369
CSM6J2H9_P_G80058	CSM6J2H9_P	metagenomics	6.0	27913262.0	CSM6J2H9_G80058
MSM6J2HN_G111292	MSM6J2HN	metagenomics		26697101.0	MSM6J2HN_G111292
MSM6J2HP_G109958	MSM6J2HP	metagenomics		12276989.0	MSM6J2HP_G109958
MSM6J2HR_G109965	MSM6J2HR	metagenomics		20429866.0	MSM6J2HR_G109965
MSM6J2HT_G109949	MSM6J2HT	metagenomics		23654755.0	MSM6J2HT_G109949
MSM6J2QL_G111295	MSM6J2QL	metagenomics		22163445.0	MSM6J2QL_G111295
MSM6J2QH_G109976	MSM6J2QH	metagenomics		18304133.0	MSM6J2QH_G109976
MSM6J2QP_G109977	MSM6J2QP	metagenomics		17828872.0	MSM6J2QP_G109977
MSM6J2QJ_G111287	MSM6J2QJ	metagenomics		14941666.0	MSM6J2QJ_G111287
MSM6J2QF_G109947	MSM6J2QF	metagenomics		17589567.0	MSM6J2QF_G109947
MSM79H5Q_G109903	MSM79H5Q	metagenomics		17702234.0	MSM79H5Q_G109903
MSM79H5U_G111356	MSM79H5U	metagenomics		13852853.0	MSM79H5U_G111356
MSM79H5Y_G109913	MSM79H5Y	metagenomics		19685047.0	MSM79H5Y_G109913
MSM79H5S_G111329	MSM79H5S	metagenomics		18265379.0	MSM79H5S_G111329
MSM79HAH_G109918	MSM79HAH	metagenomics		13793642.0	MSM79HAH_G109918
MSM6J2JF_P_G95734	MSM6J2JF_P	metagenomics	6.0	19671792.0	MSM6J2JF_G95734
MSM6J2JN_G109961	MSM6J2JN	metagenomics		21397284.0	MSM6J2JN_G109961
MSM6J2JP_G109972	MSM6J2JP	metagenomics		10406434.0	MSM6J2JP_G109972
MSM6J2JR_G109940	MSM6J2JR	metagenomics		18533263.0	MSM6J2JR_G109940
MSM6J2JT_G111308	MSM6J2JT	metagenomics		19855475.0	MSM6J2JT_G111308
MSM6J2LV_G109978	MSM6J2LV	metagenomics		12863759.0	MSM6J2LV_G109978
MSM6J2SE_G109971	MSM6J2SE	metagenomics		18354696.0	MSM6J2SE_G109971
MSM6J2SI_G111284	MSM6J2SI	metagenomics		17889409.0	MSM6J2SI_G111284
MSM6J2SK_G109899	MSM6J2SK	metagenomics		19188029.0	MSM6J2SK_G109899
MSM79HES_G111342	MSM79HES	metagenomics		19959412.0	MSM79HES_G111342
MSM79HEU_G109909	MSM79HEU	metagenomics		16178973.0	MSM79HEU_G109909
MSM79HEW_G111349	MSM79HEW	metagenomics		9079474.0	MSM79HEW_G111349
MSM79HEY_G109923	MSM79HEY	metagenomics		15019101.0	MSM79HEY_G109923
MSM79HB6_G109928	MSM79HB6	metagenomics		14250672.0	MSM79HB6_G109928
MSM6J2JH_P_G95638	MSM6J2JH_P	metagenomics	6.0	12214848.0	MSM6J2JH_G95638
MSM6J2JZ_G109962	MSM6J2JZ	metagenomics		16695940.0	MSM6J2JZ_G109962
MSM6J2K2_G109963	MSM6J2K2	metagenomics		15673986.0	MSM6J2K2_G109963
MSM6J2K4_G111301	MSM6J2K4	metagenomics		31227859.0	MSM6J2K4_G111301
MSM6J2K6_G109948	MSM6J2K6	metagenomics		21666922.0	MSM6J2K6_G109948
MSM6J2K8_G111299	MSM6J2K8	metagenomics		11726846.0	MSM6J2K8_G111299
MSM6J2KA_G111297	MSM6J2KA	metagenomics		22168675.0	MSM6J2KA_G111297
MSM6J2RK_G111294	MSM6J2RK	metagenomics		27333826.0	MSM6J2RK_G111294
MSM6J2RM_G111286	MSM6J2RM	metagenomics		26598190.0	MSM6J2RM_G111286
MSM6J2RO_G109966	MSM6J2RO	metagenomics		19512174.0	MSM6J2RO_G109966
MSM6J2RQ_G111291	MSM6J2RQ	metagenomics		31469685.0	MSM6J2RQ_G111291
MSM6J2RU_G111304	MSM6J2RU	metagenomics		28796923.0	MSM6J2RU_G111304
MSM6J2RS_G109945	MSM6J2RS	metagenomics		21712165.0	MSM6J2RS_G109945
MSM79H6D_G111339	MSM79H6D	metagenomics		29277763.0	MSM79H6D_G111339
MSM79H6F_G109904	MSM79H6F	metagenomics		2238216.0	MSM79H6F_G109904
MSM79H6J_G111355	MSM79H6J	metagenomics		22245302.0	MSM79H6J_G111355
MSM79H6H_G111358	MSM79H6H	metagenomics		22695050.0	MSM79H6H_G111358
MSM79H6L_G111360	MSM79H6L	metagenomics		21372481.0	MSM79H6L_G111360
MSM79H6N_G111354	MSM79H6N	metagenomics		26018813.0	MSM79H6N_G111354
MSM79H9Y_G109910	MSM79H9Y	metagenomics		16290700.0	MSM79H9Y_G109910
MSM79HA1_G111328	MSM79HA1	metagenomics		26176809.0	MSM79HA1_G111328
MSM79HA3_G109927	MSM79HA3	metagenomics		20066231.0	MSM79HA3_G109927
MSM79HA7_G111366	MSM79HA7	metagenomics		21594209.0	MSM79HA7_G111366
MSM6J2PO_G111288	MSM6J2PO	metagenomics		11582503.0	MSM6J2PO_G111288
MSM6J2PQ_P_G95668	MSM6J2PQ_P	metagenomics	6.0	16459603.0	MSM6J2PQ_G95668
MSM6J2PS_G109946	MSM6J2PS	metagenomics		17146814.0	MSM6J2PS_G109946
MSM6J2PU_G109897	MSM6J2PU	metagenomics		2719721.0	MSM6J2PU_G109897
MSM6J2PW_G111340	MSM6J2PW	metagenomics		12368337.0	MSM6J2PW_G111340
MSM79HC4_G109907	MSM79HC4	metagenomics		17024970.0	MSM79HC4_G109907
MSM79HC8_G109922	MSM79HC8	metagenomics		15218633.0	MSM79HC8_G109922
MSM79H7O_G109916	MSM79H7O	metagenomics		16180019.0	MSM79H7O_G109916
MSM79H7Q_G109920	MSM79H7Q	metagenomics		18192176.0	MSM79H7Q_G109920
MSM79H7W_G111322	MSM79H7W	metagenomics		16812368.0	MSM79H7W_G111322
MSM79H7Y_G109933	MSM79H7Y	metagenomics		14903682.0	MSM79H7Y_G109933
MSM9VZNH_G109935	MSM9VZNH	metagenomics		16006225.0	MSM9VZNH_G109935
MSM9VZNH_TR_M2047C20_MGX	MSM9VZNH_TR	metagenomics		9946347.0	MSM9VZNH_M2047C20_MGX
MSM9VZNL_G109930	MSM9VZNL	metagenomics		14044759.0	MSM9VZNL_G109930
MSM6J2Q1_G109954	MSM6J2Q1	metagenomics		20424831.0	MSM6J2Q1_G109954
MSM6J2LW_G111282	MSM6J2LW	metagenomics		26461439.0	MSM6J2LW_G111282
MSM6J2LY_G111280	MSM6J2LY	metagenomics		17506248.0	MSM6J2LY_G111280
MSM6J2M3_P_G109980	MSM6J2M3_P	metagenomics	6.0	16634746.0	MSM6J2M3_G109980
MSM6J2M3_G109980	MSM6J2M3	metagenomics	6.0	18317970.0	MSM6J2M3_G109980
MSM79HBL_G111346	MSM79HBL	metagenomics		20208793.0	MSM79HBL_G111346
MSM79HFW_G111351	MSM79HFW	metagenomics		20305535.0	MSM79HFW_G111351
MSM79HFY_G109924	MSM79HFY	metagenomics		18689748.0	MSM79HFY_G109924
